InvoiceId,InvoiceDate,InvoiceAmount,CustomerId
3483,10/14/2019,144.55,1091
3484,10/14/2019,249.65,1841
3485,10/14/2019,78.45,367
3486,10/14/2019,119.6,1646
3487,10/14/2019,249.6,1753
3488,10/14/2019,156.45,1394
3489,10/14/2019,165.6,1483
3490,10/14/2019,480,53
3491,10/14/2019,38.85,1685
3492,10/14/2019,64.75,1864
3493,10/14/2019,209.65,10
3494,10/15/2019,164.54,1940
3495,10/15/2019,109.75,1941
3496,10/15/2019,270.85,1942
3497,10/15/2019,244.45,1943
3498,10/15/2019,74.75,1944
3499,10/15/2019,103.6,1945
3500,10/15/2019,99.75,1946
3501,10/15/2019,427.05,1947
3502,10/15/2019,98.7,1948
3503,10/15/2019,19.95,1949
3504,10/15/2019,199.6,1950
3505,10/15/2019,526.1,1951
3506,10/15/2019,39.9,1631
3507,10/15/2019,227.3,1894
3508,10/15/2019,127.7,139
3509,10/15/2019,18.95,455
3510,10/15/2019,161.4,1348
3511,10/15/2019,224.6,1433
3512,10/15/2019,199.5,660
3513,10/15/2019,267.55,559
3514,10/15/2019,64.25,1229
3515,10/15/2019,79.6,1105
3516,10/15/2019,103.6,1680
3517,10/15/2019,59.8,991
3518,10/15/2019,279.3,667
3519,10/15/2019,259.35,384
3520,10/15/2019,251.55,884
3521,10/15/2019,51.8,440
3522,10/15/2019,195.55,930
3523,10/16/2019,64.75,1952
3524,10/16/2019,389.9,1953
3525,10/16/2019,14.75,1954
3526,10/16/2019,89.7,1955
3527,10/16/2019,198.45,1956
3528,10/16/2019,92.45,1957
3529,10/16/2019,561.2,1958
3530,10/16/2019,114.65,1959
3531,10/16/2019,139.65,1960
3532,10/16/2019,29.95,1961
3533,10/16/2019,202.3,1962
3534,10/16/2019,154.45,1963
3535,10/16/2019,209.85,1749
3536,10/16/2019,19.95,1243
3537,10/16/2019,12.95,102
3538,10/16/2019,229.35,246
3539,10/16/2019,460.35,1433
3540,10/16/2019,71.75,1408
3541,10/16/2019,65.85,1715
3542,10/16/2019,227.55,660
3543,10/16/2019,109.75,817
3544,10/16/2019,144.55,1578
3545,10/16/2019,116.55,1068
3546,10/16/2019,38.85,581
3547,10/16/2019,471.49,1397
3548,10/16/2019,259.35,1431
3549,10/16/2019,115.75,1722
3550,10/16/2019,59.9,1505
3551,10/16/2019,195.55,1243
3552,10/16/2019,40.9,454
3553,10/17/2019,589.9,1964
3554,10/17/2019,162.1,1965
3555,10/17/2019,291.2,1966
3556,10/17/2019,113.7,1967
3557,10/17/2019,270.25,117
3558,10/17/2019,279.6,1944
3559,10/17/2019,197.55,1848
3560,10/18/2019,418.95,1968
3561,10/18/2019,532.9,1969
3562,10/18/2019,516.15,1970
3563,10/18/2019,193.3,1971
3564,10/18/2019,77.7,1972
3565,10/18/2019,388.35,1973
3566,10/18/2019,113.3,1974
3567,10/18/2019,49.75,1975
3568,10/18/2019,83.85,1976
3569,10/18/2019,266.5,1977
3570,10/18/2019,509.35,1978
3571,10/18/2019,90.65,1979
3572,10/18/2019,119.8,1980
3573,10/18/2019,37.9,115
3574,10/18/2019,112.6,1211
3575,10/18/2019,159.6,670
3576,10/18/2019,419.7,1254
3577,10/18/2019,210.2,946
3578,10/18/2019,261.55,1133
3579,10/18/2019,397.15,1408
3580,10/18/2019,129.5,883
3581,10/18/2019,257.35,1091
3582,10/19/2019,290.1,1981
3583,10/19/2019,179.55,1982
3584,10/19/2019,187.5,1983
3585,10/19/2019,116.55,1984
3586,10/19/2019,179.55,1985
3587,10/19/2019,64.75,91
3588,10/19/2019,119.6,1446
3589,10/19/2019,169.65,1503
3590,10/19/2019,526.15,471
3591,10/19/2019,197.7,1479
3592,10/19/2019,489.65,1365
3593,10/19/2019,428.1,1849
3594,10/19/2019,311.15,1277
3595,10/19/2019,599.1,155
3596,10/19/2019,329.55,1983
3597,10/19/2019,289.2,1492
3598,10/19/2019,114.85,13
3599,10/19/2019,79.9,1226
3600,10/19/2019,200.45,1172
3601,10/19/2019,669.4,1213
3602,10/19/2019,299.15,1431
3603,10/19/2019,59.85,1418
3604,10/19/2019,249.05,1407
3605,10/19/2019,2.49,1446
3606,10/19/2019,149.3,1742
3607,10/19/2019,149.7,1719
3608,10/20/2019,35.9,1986
3609,10/20/2019,90.65,1987
3610,10/20/2019,61.7,1988
3611,10/20/2019,312.35,1989
3612,10/20/2019,175.9,1990
3613,10/20/2019,349.5,1991
3614,10/20/2019,249.75,1992
3615,10/20/2019,108.6,1993
3616,10/20/2019,379.05,1994
3617,10/20/2019,559.2,1995
3618,10/20/2019,409.15,712
3619,10/20/2019,263.2,13
3620,10/20/2019,204.55,17
3621,10/20/2019,59.8,1690
3622,10/20/2019,293.05,883
3623,10/20/2019,254.1,1492
3624,10/20/2019,39.9,1124
3625,10/20/2019,99.75,1308
3626,10/20/2019,90.65,1530
3627,10/20/2019,19.95,1150
3628,10/20/2019,343.3,963
3629,10/20/2019,116.55,1617
3630,10/20/2019,77.7,1408
3631,10/20/2019,134.6,1679
3632,10/20/2019,37.5,1896
3633,10/21/2019,141.75,1996
3634,10/21/2019,309.95,1997
3635,10/21/2019,529.25,1998
3636,10/21/2019,161.6,1999
3637,10/21/2019,346.35,2000
3638,10/21/2019,182.5,2001
3639,10/21/2019,29.95,2002
3640,10/21/2019,87.8,2003
3641,10/21/2019,134.65,2004
3642,10/21/2019,90.55,2005
3643,10/21/2019,584.1,2006
3644,10/21/2019,149.5,2007
3645,10/21/2019,59.85,2008
3646,10/21/2019,201.5,2009
3647,10/21/2019,629.55,484
3648,10/21/2019,399.6,1812
3649,10/21/2019,502.3,886
3650,10/21/2019,279.4,670
3651,10/22/2019,539,2010
3652,10/22/2019,103.6,2011
3653,10/22/2019,274.5,2019
3654,10/22/2019,71.7,2013
3655,10/22/2019,74.85,2014
3656,10/22/2019,149.85,2015
3657,10/22/2019,239.4,2016
3658,10/22/2019,8.85,2017
3659,10/22/2019,131.7,2018
3660,10/22/2019,599.1,1076
3661,10/22/2019,209.65,1091
3662,10/22/2019,530.9,884
3663,10/22/2019,7,1669
3664,10/22/2019,324.55,579
3665,10/22/2019,179.55,915
3666,10/22/2019,90.65,1425
3667,10/22/2019,77.7,843
3668,10/22/2019,277.55,989
3669,10/22/2019,478.8,410
3670,10/22/2019,99.8,1211
3671,10/22/2019,461.81,1974
3672,10/22/2019,62.8,1381
3673,10/22/2019,64.75,538
3674,10/22/2019,414.05,664
3675,10/22/2019,581,357
3676,10/23/2019,39.8,2019
3677,10/23/2019,160.6,2020
3678,10/23/2019,25.9,2021
3679,10/23/2019,1099,2022
3680,10/23/2019,69.65,1335
3681,10/23/2019,579.45,1179
3682,10/23/2019,138.45,767
3683,10/23/2019,307.3,1504
3684,10/23/2019,246.3,767
3685,10/23/2019,374.3,647
3686,10/23/2019,49.75,798
3687,10/24/2019,191.4,2023
3688,10/24/2019,184.45,1595
3689,10/24/2019,224.35,1243
3690,10/24/2019,143.5,1563
3691,10/24/2019,104.65,44
3692,10/24/2019,116.55,10
3693,10/24/2019,119.8,1308
3694,10/24/2019,368.1,1408
3695,10/24/2019,119.7,1690
3696,10/24/2019,195.55,1290
3697,10/24/2019,89.7,1374
3698,10/24/2019,40.85,1944
3699,10/25/2019,79.35,2024
3700,10/25/2019,205.4,2025
3701,10/25/2019,178.5,366
3702,10/25/2019,99.75,1537
3703,10/25/2019,153.65,261
3704,10/25/2019,144.3,272
3705,10/25/2019,99.75,742
3706,10/26/2019,39.9,2026
3707,10/26/2019,363.15,2027
3708,10/26/2019,389.65,2028
3709,10/26/2019,434.35,2029
3710,10/26/2019,218.25,2030
3711,10/26/2019,159.6,2031
3712,10/26/2019,209.55,2032
3713,10/26/2019,139.65,2033
3714,10/26/2019,59.85,2034
3715,10/26/2019,149.85,2035
3716,10/26/2019,116.55,2036
3717,10/26/2019,469.35,2037
3718,10/26/2019,85.7,2038
3719,10/26/2019,259.45,2039
3720,10/26/2019,202.3,1176
3721,10/26/2019,214.35,607
3722,10/27/2019,149.85,2040
3723,10/27/2019,357,2041
3724,10/27/2019,182.5,2042
3725,10/27/2019,492.3,793
3726,10/27/2019,103.6,955
3727,10/27/2019,77.7,1190
3728,10/27/2019,162.41,1226
3729,10/27/2019,81.7,1637
3730,10/27/2019,530,1173
3731,10/27/2019,569.45,390
3732,10/27/2019,8.85,1277
3733,10/27/2019,161.87,559
3734,10/27/2019,379.3,1854
3735,10/27/2019,169.55,1544
3736,10/27/2019,200.2,1578
3737,10/27/2019,47.9,1433
3738,10/27/2019,182.25,1503
3739,10/28/2019,55.9,2043
3740,10/28/2019,39.9,2044
3741,10/28/2019,131.6,2045
3742,10/28/2019,137.4,2046
3743,10/28/2019,239.4,2047
3744,10/28/2019,398.9,2048
3745,10/28/2019,543.75,2049
3746,10/28/2019,99.8,2050
3747,10/28/2019,223.6,2051
3748,10/28/2019,129.7,2052
3749,10/28/2019,359.2,2053
3750,10/28/2019,369.85,1472
3751,10/28/2019,319.2,1222
3752,10/28/2019,149.75,2009
3753,10/29/2019,339.4,2054
3754,10/29/2019,243.55,2055
3755,10/29/2019,269.25,2056
3756,10/29/2019,269.55,2057
3757,10/29/2019,416.25,2058
3758,10/29/2019,269.3,2059
3759,10/29/2019,229.3,2060
3760,10/29/2019,120.4,2061
3761,10/29/2019,173.4,2062
3762,10/29/2019,5.9,1820
3763,10/29/2019,149.75,1723
3764,10/29/2019,509.25,1128
3765,10/29/2019,59.85,1227
3766,10/29/2019,129.75,858
3767,10/29/2019,154.55,1407
3768,10/29/2019,197.4,1086
3769,10/29/2019,179.55,1792
3770,10/29/2019,124.25,115
3771,10/29/2019,252.4,1971
3772,10/29/2019,279.55,1424
3773,10/29/2019,390.35,410
3774,10/29/2019,249.75,1630
3775,10/29/2019,114.45,1227
3776,10/29/2019,164.75,1548
3777,10/29/2019,119.7,1605
3778,10/29/2019,219.6,1365
3779,10/29/2019,112.7,1290
3780,10/29/2019,103.6,1241
3781,10/29/2019,25.9,946
3782,10/29/2019,179.55,1224
3783,10/30/2019,5.9,2063
3784,10/30/2019,204.5,1548
3785,10/30/2019,245.4,1235
3786,10/30/2019,23.6,408
3787,10/30/2019,288.05,367
3788,10/30/2019,288.6,1773
3789,10/30/2019,199.5,1685
3790,10/30/2019,173.3,1713
3791,10/30/2019,190.4,712
3792,10/30/2019,302.2,146
3793,10/30/2019,257.1,1757
3794,10/31/2019,25.9,2064
3795,10/31/2019,429.2,2065
3796,10/31/2019,28.8,2066
3797,10/31/2019,69.85,2067
3798,10/31/2019,343,2068
3799,10/31/2019,77.7,1691
3800,10/31/2019,267.55,1124
3801,10/31/2019,219.05,38
3802,10/31/2019,386.25,1773
3803,10/31/2019,245.1,1788
3804,10/31/2019,104.8,1216
3805,10/31/2019,233.55,2052
3806,10/31/2019,188.4,1788
3807,10/31/2019,188.2,68
3808,10/31/2019,140.35,1685
3809,10/31/2019,104.65,1723
3810,10/31/2019,244.4,781
3811,10/31/2019,183.3,1565
3812,10/31/2019,211.4,1121
3813,10/31/2019,134.55,1741
3814,10/31/2019,149.85,1399
3815,11/1/2019,244.3,2069
3816,11/1/2019,216.3,2070
3817,11/1/2019,199.6,2071
3818,11/1/2019,124.75,2072
3819,11/1/2019,74.9,2073
3820,11/1/2019,480.05,2074
3821,11/1/2019,44.85,2075
3822,11/1/2019,122.55,2076
3823,11/1/2019,181.3,2077
3824,11/1/2019,271.3,2078
3825,11/1/2019,349.65,2079
3826,11/1/2019,343.95,2080
3827,11/1/2019,224.55,2081
3828,11/1/2019,187.02,2082
3829,11/1/2019,59.9,2083
3830,11/1/2019,359.55,2084
3831,11/1/2019,24.95,2085
3832,11/1/2019,7.47,2086
3833,11/1/2019,415,580
3834,11/1/2019,259.6,1418
3835,11/1/2019,174.65,1789
3836,11/1/2019,159.6,38
3837,11/1/2019,89.85,428
3838,11/1/2019,71.75,793
3839,11/1/2019,889.25,1733
3840,11/1/2019,112.7,8
3841,11/1/2019,104.65,2069
3842,11/1/2019,249.25,2052
3843,11/1/2019,83.85,976
3844,11/1/2019,12.95,1087
3845,11/1/2019,484.5,1145
3846,11/1/2019,158.15,455
3847,11/2/2019,158.7,2087
3848,11/2/2019,238.5,2088
3849,11/2/2019,209.45,2089
3850,11/2/2019,479.4,2090
3851,11/2/2019,256.3,547
3852,11/2/2019,277.89,1834
3853,11/2/2019,334.05,1222
3854,11/2/2019,51.8,1653
3855,11/2/2019,527.25,1360
3856,11/2/2019,487.15,1666
3857,11/2/2019,19.95,1915
3858,11/2/2019,455.4,1182
3859,11/2/2019,149.75,1446
3860,11/2/2019,2.95,1975
3861,11/2/2019,269.55,1121
3862,11/2/2019,296.2,263
3863,11/2/2019,38.85,1641
3864,11/2/2019,44.85,616
3865,11/2/2019,26.55,1079
3866,11/2/2019,24.25,1056
3867,11/2/2019,475.1,1983
3868,11/2/2019,24.7,1680
3869,11/3/2019,119.6,2091
3870,11/3/2019,116.55,2092
3871,11/3/2019,347.4,2093
3872,11/3/2019,328.35,2094
3873,11/3/2019,230.4,2095
3874,11/3/2019,259.55,2096
3875,11/3/2019,2.49,1679
3876,11/3/2019,335.1,1669
3877,11/3/2019,89.7,1071
3878,11/3/2019,135.7,1320
3879,11/3/2019,209.65,37
3880,11/3/2019,140.15,1479
3881,11/3/2019,126.65,500
3882,11/3/2019,90.65,1880
3883,11/3/2019,261.2,1117
3884,11/3/2019,119.6,944
3885,11/3/2019,106.75,387
3886,11/3/2019,257.4,245
3887,11/4/2019,165.45,2097
3888,11/4/2019,167.7,2098
3889,11/4/2019,383.2,2099
3890,11/4/2019,34.9,2100
3891,11/4/2019,152.35,2101
3892,11/4/2019,104.65,2102
3893,11/4/2019,349.2,2103
3894,11/4/2019,259.25,2104
3895,11/4/2019,229.8,2105
3896,11/4/2019,209.55,1711
3897,11/4/2019,119.8,1530
3898,11/4/2019,74.75,211
3899,11/4/2019,150.65,1860
3900,11/4/2019,363.15,1128
3901,11/4/2019,215.25,1392
3902,11/4/2019,164.45,1971
3903,11/4/2019,160.55,1585
3904,11/4/2019,59.9,245
3905,11/4/2019,93.6,33
3906,11/4/2019,404.3,155
3907,11/4/2019,113.75,2083
3908,11/4/2019,19.8,395
3909,11/4/2019,269.45,175
3910,11/4/2019,289.4,245
3911,11/4/2019,379.25,1944
3912,11/4/2019,88.75,1675
3913,11/5/2019,219.6,2106
3914,11/5/2019,84.9,2107
3915,11/5/2019,27.95,2108
3916,11/5/2019,22.5,2109
3917,11/5/2019,349.65,2110
3918,11/5/2019,99.6,2111
3919,11/5/2019,19.9,2112
3920,11/5/2019,269.55,2113
3921,11/5/2019,79.8,2114
3922,11/5/2019,689.4,2115
3923,11/5/2019,146.5,2116
3924,11/5/2019,29.95,2117
3925,11/5/2019,115.15,2118
3926,11/5/2019,273.45,2119
3927,11/5/2019,682.3,2120
3928,11/5/2019,265.25,2121
3929,11/5/2019,1119.7,2122
3930,11/5/2019,74.85,2019
3931,11/5/2019,210.25,1666
3932,11/5/2019,159.75,1652
3933,11/5/2019,35.4,930
3934,11/5/2019,279.25,1241
3935,11/5/2019,116.55,1445
3936,11/5/2019,8.85,117
3937,11/5/2019,134.55,215
3938,11/5/2019,325.16,1077
3939,11/5/2019,323.2,1076
3940,11/5/2019,319.5,621
3941,11/5/2019,84.55,843
3942,11/5/2019,7.5,849
3943,11/5/2019,349.65,359
3944,11/5/2019,8.85,1691
3945,11/5/2019,19.95,974
3946,11/5/2019,350.35,1741
3947,11/5/2019,579.55,1142
3948,11/5/2019,201.5,1565
3949,11/5/2019,34.65,1344
3950,11/6/2019,489.65,2123
3951,11/6/2019,173.45,2124
3952,11/6/2019,224.5,2125
3953,11/6/2019,25.9,2126
3954,11/6/2019,233.4,2127
3955,11/6/2019,79.85,2128
3956,11/6/2019,39.9,2129
3957,11/6/2019,79.8,2130
3958,11/6/2019,249.75,2131
3959,11/6/2019,4.98,2132
3960,11/6/2019,279.3,2133
3961,11/6/2019,149.85,2134
3962,11/6/2019,224.35,2135
3963,11/6/2019,149.65,2136
3964,11/6/2019,239.4,2137
3965,11/6/2019,116.55,1329
3966,11/6/2019,79.6,915
3967,11/6/2019,119.6,1187
3968,11/6/2019,134.55,585
3969,11/7/2019,468.05,2138
3970,11/7/2019,171.5,2139
3971,11/7/2019,77.7,2140
3972,11/7/2019,20.65,2141
3973,11/7/2019,658.95,2142
3974,11/7/2019,105.65,2143
