InvoiceId,InvoiceDate,InvoiceAmount,CustomerId
2125,4/3/2019,75.77,1709
2126,4/3/2019,100,1710
2127,4/3/2019,449.55,1711
2128,4/3/2019,424.45,1712
2129,4/3/2019,139.75,1713
2130,4/3/2019,99.9,1714
2131,4/3/2019,1264.4,1715
2132,4/3/2019,164.75,1716
2133,4/3/2019,192.5,1717
2134,4/3/2019,1306.51,1718
2135,4/3/2019,8.85,1719
2136,4/3/2019,461,1720
2137,4/3/2019,19.8,1721
2138,4/3/2019,119.6,1722
2139,4/3/2019,516.15,1723
2140,4/3/2019,1350,1724
2141,4/3/2019,174.85,1725
2142,4/3/2019,427.55,1726
2143,4/3/2019,167.25,1727
2144,4/3/2019,180.65,1728
2145,4/3/2019,749.25,1729
2146,4/3/2019,151.8,1730
2147,4/3/2019,299.7,1731
2148,4/3/2019,20.19,1732
2149,4/3/2019,149.85,1733
2150,4/3/2019,408.45,1649
2151,4/3/2019,9.9,863
2152,4/3/2019,79.8,1403
2153,4/3/2019,199.6,1308
2154,4/3/2019,574.1,1580
2155,4/3/2019,269.65,957
2156,4/3/2019,9,1456
2157,4/3/2019,259.5,1679
2158,4/4/2019,1340.65,1734
2159,4/4/2019,261.35,1735
2160,4/4/2019,632.2,1736
2161,4/4/2019,25.9,1737
2162,4/4/2019,249.75,1738
2163,4/4/2019,494.4,1739
2164,4/4/2019,269.55,1740
2165,4/4/2019,54.9,1741
2166,4/4/2019,147.5,1742
2167,4/4/2019,89.8,1743
2168,4/4/2019,307.1,1744
2169,4/4/2019,64.75,1745
2170,4/4/2019,209.75,1746
2171,4/4/2019,243.25,1747
2172,4/4/2019,63.85,1053
2173,4/4/2019,176.35,1568
2174,4/4/2019,99.5,508
2175,4/4/2019,144.55,1338
2176,4/4/2019,44.85,204
2177,4/4/2019,399.4,1495
2178,4/4/2019,90.65,94
2179,4/4/2019,217.5,1356
2180,4/5/2019,77.7,1748
2181,4/5/2019,19.95,1749
2182,4/5/2019,389.55,1750
2183,4/5/2019,137.5,1751
2184,4/5/2019,269.5,1752
2185,4/5/2019,40.9,1753
2186,4/5/2019,340.54,1754
2187,4/5/2019,34.7,1755
2188,4/5/2019,239.55,1756
2189,4/5/2019,809.85,1757
2190,4/5/2019,58.75,1758
2191,4/5/2019,327.7,1759
2192,4/5/2019,164.45,1760
2193,4/5/2019,51.7,1761
2194,4/5/2019,59.85,1762
2195,4/5/2019,219.8,1763
2196,4/5/2019,193.75,1764
2197,4/5/2019,79.8,1765
2198,4/5/2019,194.25,1766
2199,4/5/2019,697.5,1767
2200,4/5/2019,799.7,1768
2201,4/5/2019,349.65,1769
2202,4/5/2019,1000,1770
2203,4/5/2019,279.4,1771
2204,4/5/2019,599.75,1772
2205,4/5/2019,1243.5,1773
2206,4/5/2019,98.85,1774
2207,4/5/2019,422.4,1775
2208,4/5/2019,487.15,1776
2209,4/5/2019,20.65,1777
2210,4/5/2019,59.85,1778
2211,4/5/2019,38.85,1779
2212,4/5/2019,63.31,1780
2213,4/5/2019,2.95,1369
2214,4/5/2019,399.6,1389
2215,4/5/2019,44.85,1015
2216,4/5/2019,139.65,1438
2217,4/5/2019,51.8,1643
2218,4/5/2019,149.85,861
2219,4/5/2019,540.2,323
2220,4/5/2019,120.55,1366
2221,4/5/2019,266.1,335
2222,4/5/2019,218.55,102
2223,4/5/2019,204.55,131
2224,4/6/2019,77.7,1781
2225,4/6/2019,97.55,1782
2226,4/6/2019,209.55,1783
2227,4/6/2019,211.45,1784
2228,4/6/2019,149.85,1785
2229,4/6/2019,302.6,1786
2230,4/6/2019,39.9,1787
2231,4/6/2019,459.95,1788
2232,4/6/2019,498.9,1789
2233,4/6/2019,282.15,1790
2234,4/6/2019,90.65,1791
2235,4/6/2019,74.85,1792
2236,4/6/2019,175.6,1793
2237,4/6/2019,420.25,1794
2238,4/6/2019,115.8,1795
2239,4/6/2019,113.56,1796
2240,4/6/2019,90.65,1797
2241,4/6/2019,49.95,1798
2242,4/6/2019,123.69,1799
2243,4/6/2019,294.6,1800
2244,4/6/2019,25,1801
2245,4/6/2019,64.7,1802
2246,4/6/2019,199.47,1803
2247,4/6/2019,99.75,1804
2248,4/6/2019,523.1,1805
2249,4/6/2019,17.7,1806
2250,4/6/2019,564.9,1807
2251,4/6/2019,524.45,1808
2252,4/6/2019,1025,1809
2253,4/6/2019,192.4,1810
2254,4/6/2019,140.6,41
2255,4/6/2019,12.95,73
2256,4/6/2019,99.9,1399
2257,4/6/2019,14.85,1438
2258,4/6/2019,279.8,833
2259,4/7/2019,195.5,1811
2260,4/7/2019,17.7,1812
2261,4/7/2019,12.95,1813
2262,4/7/2019,59.85,1814
2263,4/7/2019,67.5,1815
2264,4/7/2019,79.8,1816
2265,4/7/2019,59.7,1817
2266,4/7/2019,168.45,1818
2267,4/7/2019,229.7,1819
2268,4/7/2019,68.85,1820
2269,4/7/2019,39.9,1821
2270,4/7/2019,149.4,1300
2271,4/7/2019,7.47,1674
2272,4/7/2019,63.8,623
2273,4/7/2019,107.65,1627
2274,4/7/2019,207.2,851
2275,4/7/2019,471.4,335
2276,4/7/2019,25.7,833
2277,4/7/2019,143.4,625
2278,4/7/2019,189.6,1267
2279,4/7/2019,119.7,833
2280,4/7/2019,6,1216
2281,4/7/2019,49.95,1661
2282,4/7/2019,709.2,1446
2283,4/7/2019,163.5,1584
2284,4/8/2019,239.4,1822
2285,4/8/2019,103.1,1823
2286,4/8/2019,99.8,1824
2287,4/8/2019,99.75,1825
2288,4/8/2019,139.9,1826
2289,4/8/2019,305.5,1827
2290,4/8/2019,379.3,1828
2291,4/8/2019,59.85,1829
2292,4/8/2019,179.55,1830
2293,4/8/2019,249.55,1831
2294,4/8/2019,12.45,1832
2295,4/8/2019,269.5,1833
2296,4/8/2019,239.45,1834
2297,4/8/2019,92.78,1835
2298,4/8/2019,232.35,1836
2299,4/8/2019,38.85,1837
2300,4/8/2019,103.6,1838
2301,4/8/2019,209.35,831
2302,4/8/2019,669.05,896
2303,4/8/2019,659.2,190
2304,4/8/2019,400.6,41
2305,4/8/2019,185.6,623
2306,4/8/2019,387,1599
2307,4/8/2019,71.5,1119
2308,4/8/2019,524.35,896
2309,4/9/2019,11.8,1839
2310,4/9/2019,464.49,1840
2311,4/9/2019,92.7,1841
2312,4/9/2019,149.6,1842
2313,4/9/2019,1323.35,1843
2314,4/9/2019,304.15,1844
2315,4/9/2019,23.6,1845
2316,4/9/2019,486.9,1846
2317,4/9/2019,124.75,1847
2318,4/9/2019,375.4,1848
2319,4/9/2019,406.97,1849
2320,4/9/2019,372.3,1308
2321,4/10/2019,91.7,1850
2322,4/10/2019,250,1851
2323,4/10/2019,305.65,1852
2324,4/10/2019,255.2,1853
2325,4/10/2019,219.55,1854
2326,4/10/2019,279.3,1855
2327,4/10/2019,269.55,1856
2328,4/10/2019,250,1857
2329,4/10/2019,44.85,1858
2330,4/10/2019,438.3,1859
2331,4/10/2019,279.7,1860
2332,4/10/2019,365.75,1861
2333,4/10/2019,5.9,1862
2334,4/10/2019,17.7,1863
2335,4/10/2019,26.75,1864
2336,4/10/2019,212.6,1865
2337,4/10/2019,199.8,1866
2338,4/10/2019,349.45,1867
2339,4/10/2019,729.6,1868
2340,4/10/2019,286.8,1869
2341,4/10/2019,74.75,1870
2342,4/10/2019,319.7,1871
2343,4/10/2019,649.45,1872
2344,4/10/2019,79.8,1873
2345,4/10/2019,801.8,1874
2346,4/10/2019,116.45,1875
2347,4/10/2019,396.35,1876
2348,4/10/2019,529.35,1877
2349,4/10/2019,27.9,1878
2350,4/10/2019,159.6,1879
2351,4/10/2019,259.6,1880
2352,4/10/2019,25.9,1881
2353,4/10/2019,669.65,1882
2354,4/10/2019,250,1883
2355,4/10/2019,11.8,1884
2356,4/10/2019,200.45,1885
2357,4/10/2019,269.55,1886
2358,4/10/2019,58.8,1887
2359,4/10/2019,87.8,1888
2360,4/10/2019,1100,1889
2361,4/10/2019,77.7,1890
2362,4/10/2019,49.95,1891
2363,4/10/2019,674.4,1892
2364,4/10/2019,144.5,1893
2365,4/10/2019,149.7,1894
2366,4/10/2019,50.9,1895
2367,4/10/2019,399.6,1896
2368,4/10/2019,7.47,1897
2369,4/10/2019,215.35,1898
2370,4/10/2019,601,1899
2371,4/10/2019,631.25,1900
2372,4/10/2019,283.45,1901
2373,4/10/2019,111.55,1902
2374,4/10/2019,389.3,1903
2375,4/10/2019,514.3,1904
2376,4/10/2019,12.95,1905
2377,4/10/2019,1459.35,1906
2378,4/10/2019,200.25,1907
2379,4/10/2019,119.9,1908
2380,4/10/2019,341.3,1909
2381,4/10/2019,496.85,1910
2382,4/10/2019,134.64,1911
2383,4/10/2019,549.3,1912
2384,4/10/2019,19.95,1179
2385,4/10/2019,53.9,24
2386,4/10/2019,59.55,1411
2387,4/10/2019,299.25,118
2388,4/10/2019,77.7,1882
2389,4/10/2019,399.8,1822
2390,4/10/2019,50.75,1898
2391,4/10/2019,44.85,1581
2392,4/10/2019,2,1885
2393,4/10/2019,65.9,1872
2394,4/10/2019,224.4,1066
2395,4/11/2019,302.25,1913
2396,4/11/2019,103.6,1914
2397,4/11/2019,474.45,1915
2398,4/11/2019,77.8,1916
2399,4/11/2019,119.95,1917
2400,4/11/2019,63.85,1918
2401,4/11/2019,253.7,1919
2402,4/11/2019,184.35,1920
2403,4/11/2019,349.65,1921
2404,4/11/2019,87.8,1922
2405,4/11/2019,250,1923
2406,4/11/2019,699.6,1924
2407,4/11/2019,251.55,1925
2408,4/11/2019,139.65,1926
2409,4/11/2019,229.3,1927
2410,4/11/2019,59.9,1928
2411,4/11/2019,222.21,1929
2412,4/11/2019,29.9,1930
2413,4/11/2019,192.8,13
2414,4/12/2019,99.75,1931
2415,4/12/2019,139.65,1932
2416,4/12/2019,37.4,1933
2417,4/12/2019,279.85,1934
2418,4/12/2019,970,1935
2419,4/12/2019,156.96,1936
2420,4/12/2019,299.7,1937
2421,4/12/2019,314.1,1938
2422,4/12/2019,29.9,1939
2423,4/12/2019,1119.6,1940
2424,4/12/2019,134.65,1941
2425,4/12/2019,116.55,1942
2426,4/12/2019,544.35,1943
2427,4/12/2019,29.85,1944
2428,4/12/2019,14.95,1945
2429,4/12/2019,51.3,1946
2430,4/12/2019,50.9,1947
2431,4/12/2019,354.2,1948
2432,4/12/2019,49.95,1949
2433,4/12/2019,492.55,1950
2434,4/12/2019,227.6,1951
2435,4/12/2019,299.7,1554
2436,4/12/2019,116.55,1727
2437,4/12/2019,153.06,154
2438,4/12/2019,70.47,1544
2439,4/12/2019,289.5,1197
2440,4/12/2019,199.5,1139
2441,4/12/2019,222.22,248
2442,4/12/2019,89.7,841
2443,4/12/2019,484.1,1701
2444,4/12/2019,17.7,1868
2445,4/13/2019,359.2,1952
2446,4/13/2019,342.75,1953
2447,4/13/2019,2.95,1954
2448,4/13/2019,349.9,1955
2449,4/13/2019,158.15,1956
2450,4/13/2019,561.3,1957
2451,4/13/2019,279.8,1958
2452,4/13/2019,1449.55,1959
2453,4/13/2019,244.25,1960
2454,4/13/2019,176.95,1961
2455,4/13/2019,281.35,1962
2456,4/13/2019,164.75,1963
2457,4/13/2019,34.9,1964
2458,4/13/2019,449.55,1965
2459,4/13/2019,143.5,1966
2460,4/13/2019,204.05,1967
2461,4/13/2019,149.7,1968
2462,4/13/2019,444.6,1969
2463,4/13/2019,399.6,1970
2464,4/13/2019,299.7,1971
2465,4/13/2019,51.8,1972
2466,4/13/2019,319.2,1973
2467,4/13/2019,1000,1974
2468,4/13/2019,1169.45,1975
2469,4/13/2019,196.35,1976
2470,4/13/2019,116.55,1977
2471,4/13/2019,187.45,1978
2472,4/13/2019,249.75,1979
2473,4/13/2019,103.4,1980
2474,4/13/2019,568.65,1981
2475,4/13/2019,275.5,1982
2476,4/13/2019,243.35,912
2477,4/13/2019,79.8,1533
2478,4/13/2019,501.35,1811
2479,4/13/2019,111.8,1823
2480,4/13/2019,199.8,1044
2481,4/13/2019,9,1484
2482,4/13/2019,131.7,1574
2483,4/13/2019,110.55,1885
2484,4/13/2019,9,1649
2485,4/13/2019,147.65,1172
2486,4/13/2019,116.55,1672
2487,4/13/2019,168.45,1891
2488,4/13/2019,7.95,1259
2489,4/13/2019,299.7,1777
2490,4/13/2019,239.4,1508
2491,4/14/2019,108.75,1983
2492,4/14/2019,99.75,1984
2493,4/14/2019,98.35,1985
2494,4/14/2019,9.9,1986
2495,4/14/2019,330.95,1987
2496,4/14/2019,463.2,1988
2497,4/14/2019,104.65,1989
2498,4/14/2019,224.55,1990
2499,4/14/2019,74.75,1991
2500,4/14/2019,197.55,1992
2501,4/14/2019,359.25,1993
2502,4/14/2019,101.5,1994
2503,4/14/2019,824.2,1995
2504,4/14/2019,49.9,1996
2505,4/14/2019,29.9,382
2506,4/14/2019,74.85,1129
2507,4/14/2019,160.5,1218
2508,4/14/2019,180.25,1615
2509,4/14/2019,809.15,1815
2510,4/14/2019,401.4,1662
2511,4/14/2019,312.65,1454
2512,4/15/2019,889.05,1997
2513,4/15/2019,140.65,1998
2514,4/15/2019,131.09,1999
2515,4/15/2019,154.4,2000
2516,4/15/2019,1053.8,2001
2517,4/15/2019,29.89,2002
2518,4/15/2019,385.3,2003
2519,4/15/2019,223.4,2004
2520,4/15/2019,182.35,2005
2521,4/15/2019,34.65,2006
2522,4/15/2019,716.55,2007
2523,4/15/2019,218.65,2008
2524,4/15/2019,119.7,2009
2525,4/15/2019,25,2010
2526,4/15/2019,576.3,2011
2527,4/15/2019,250,2012
2528,4/15/2019,59.8,2013
2529,4/15/2019,689.6,2014
2530,4/15/2019,51.8,2015
2531,4/15/2019,134.55,2016
2532,4/15/2019,602.95,2017
2533,4/15/2019,73.55,2018
2534,4/15/2019,7.47,2019
2535,4/15/2019,416.25,2020
2536,4/15/2019,203,2021
2537,4/15/2019,271.05,2022
2538,4/15/2019,129.55,2023
2539,4/15/2019,295.45,2024
2540,4/15/2019,70.75,2025
2541,4/15/2019,394.2,2026
2542,4/15/2019,499.7,2027
2543,4/15/2019,137.55,2028
2544,4/15/2019,25,2029
2545,4/15/2019,814.55,2030
2546,4/15/2019,569.45,2031
2547,4/15/2019,278.1,2032
2548,4/15/2019,103.6,2033
2549,4/15/2019,95.13,2034
2550,4/15/2019,192.45,2035
2551,4/15/2019,314.45,2036
2552,4/15/2019,549.3,2037
2553,4/15/2019,118.55,2038
2554,4/15/2019,249.75,2039
2555,4/15/2019,1059.85,2040
2556,4/15/2019,627.05,2041
2557,4/15/2019,327.3,2042
2558,4/15/2019,46.5,2043
2559,4/15/2019,249.85,2044
2560,4/15/2019,131.3,2045
2561,4/15/2019,14.95,2046
2562,4/15/2019,239.3,2047
2563,4/15/2019,38.85,2048
2564,4/15/2019,25,2049
2565,4/15/2019,473.15,2050
2566,4/15/2019,124.95,2051
2567,4/15/2019,1309.95,2052
2568,4/15/2019,344.7,2053
2569,4/15/2019,99.8,2054
2570,4/15/2019,292.33,2055
2571,4/15/2019,164.45,2056
2572,4/15/2019,563.05,2057
2573,4/15/2019,299.7,2058
2574,4/15/2019,1584.25,2059
2575,4/15/2019,177.35,1745
2576,4/16/2019,38.85,2060
2577,4/16/2019,305.6,2061
2578,4/16/2019,128.8,2062
2579,4/16/2019,419.65,2063
2580,4/16/2019,624.4,2064
2581,4/16/2019,129.7,2065
2582,4/16/2019,861.8,2066
2583,4/16/2019,389.45,2067
2584,4/16/2019,173.4,2068
2585,4/16/2019,128.7,2069
2586,4/16/2019,80.15,2070
2587,4/16/2019,659.45,2071
2588,4/16/2019,559.05,2072
2589,4/16/2019,491.15,2073
2590,4/16/2019,442.4,2074
2591,4/16/2019,299.2,2075
2592,4/16/2019,214.64,2076
2593,4/16/2019,25.9,2077
2594,4/16/2019,234.55,2078
2595,4/16/2019,38.85,2079
2596,4/16/2019,116.55,2080
2597,4/16/2019,14.85,2081
2598,4/16/2019,26.55,2082
2599,4/16/2019,211.7,2083
2600,4/16/2019,629.2,2084
2601,4/16/2019,551.5,2085
2602,4/16/2019,204.45,2086
2603,4/16/2019,349.65,2087
2604,4/16/2019,74.8,2088
2605,4/16/2019,114.55,2089
2606,4/16/2019,1020.65,2090
2607,4/16/2019,49.9,2091
2608,4/16/2019,209.6,2092
2609,4/16/2019,664.25,2093
2610,4/16/2019,609.25,2094
2611,4/16/2019,141.55,2095
2612,4/16/2019,103.6,2096
2613,4/16/2019,288,2097
2614,4/16/2019,25.9,2098
2615,4/16/2019,134.55,1796
2616,4/16/2019,14.95,1070
2617,4/16/2019,7.47,508
2618,4/16/2019,578.4,454
2619,4/16/2019,451.55,1456
2620,4/16/2019,339.15,971
2621,4/16/2019,331.2,1157
2622,4/16/2019,51.8,1405
2623,4/16/2019,104.75,841
2624,4/16/2019,64.75,368
2625,4/17/2019,349.75,2099
2626,4/17/2019,536.25,2100
2627,4/17/2019,73.55,2101
2628,4/17/2019,569.2,2102
2629,4/17/2019,384.3,2103
2630,4/17/2019,19.9,2104
2631,4/17/2019,528.15,2105
2632,4/17/2019,589.3,2106
2633,4/17/2019,1011.8,2107
2634,4/17/2019,258.2,2108
2635,4/17/2019,74.21,2109
2636,4/17/2019,165.55,2110
2637,4/17/2019,239.6,2111
2638,4/17/2019,182.29,2112
2639,4/17/2019,53.02,2113
2640,4/17/2019,74.75,2114
2641,4/17/2019,189.55,2115
2642,4/17/2019,269.7,2116
2643,4/17/2019,100,2117
2644,4/17/2019,365.7,2118
2645,4/17/2019,64.78,2119
2646,4/17/2019,559.35,2120
2647,4/17/2019,254.98,2121
2648,4/17/2019,2.95,2122
2649,4/17/2019,104.65,2123
2650,4/17/2019,119.8,2124
2651,4/17/2019,443.2,2125
2652,4/17/2019,14.75,2126
2653,4/17/2019,552.2,2127
2654,4/17/2019,102.49,2128
2655,4/17/2019,101.75,2129
2656,4/17/2019,131.7,2130
2657,4/17/2019,103.6,2131
2658,4/17/2019,99.75,2132
2659,4/17/2019,17.93,2133
2660,4/17/2019,119.7,2134
2661,4/17/2019,1164.45,2135
2662,4/17/2019,279.8,2136
2663,4/17/2019,79.45,2137
2664,4/17/2019,91.4,2138
2665,4/17/2019,243.1,1499
2666,4/17/2019,97.6,1729
2667,4/17/2019,8.85,1136
2668,4/17/2019,246.82,1533
2669,4/17/2019,299.7,1741
2670,4/17/2019,305.6,1561
2671,4/17/2019,235.2,1475
2672,4/17/2019,2,1844
2673,4/17/2019,10.9,2125
2674,4/17/2019,768.2,1664
2675,4/17/2019,127.6,1678
2676,4/17/2019,445.55,1911
2677,4/17/2019,61.65,1833
2678,4/17/2019,96.05,1796
2679,4/17/2019,498.2,1422
2680,4/17/2019,23.65,947
2681,4/17/2019,389.4,1694
2682,4/17/2019,191.55,1672
2683,4/18/2019,99.8,2139
2684,4/18/2019,64.9,2140
2685,4/18/2019,669.55,2141
2686,4/18/2019,92.18,2142
2687,4/18/2019,224.35,2143
2688,4/18/2019,64.75,2144
2689,4/18/2019,327.45,2145
2690,4/18/2019,79.8,2146
2691,4/18/2019,139.65,2147
2692,4/18/2019,79.8,2148
2693,4/18/2019,89.8,2149
2694,4/18/2019,127.65,2150
2695,4/18/2019,172.55,2151
2696,4/18/2019,386.95,2152
2697,4/18/2019,166.55,2153
2698,4/18/2019,199.75,2154
2699,4/18/2019,90.65,2155
2700,4/18/2019,1359.7,2156
2701,4/18/2019,81.65,2157
2702,4/18/2019,689.45,2158
2703,4/18/2019,110.55,2159
2704,4/18/2019,139.65,2160
2705,4/18/2019,1250,2161
2706,4/18/2019,25,2162
2707,4/18/2019,469.35,2163
2708,4/18/2019,259.55,2164
2709,4/18/2019,317.25,2165
2710,4/18/2019,829.45,2166
2711,4/18/2019,159.8,2167
2712,4/18/2019,419.45,2168
2713,4/18/2019,825.15,2169
2714,4/18/2019,71.6,2170
2715,4/18/2019,599.75,2171
2716,4/18/2019,479.42,2172
2717,4/18/2019,251.55,2173
2718,4/18/2019,160.45,2174
2719,4/18/2019,51.8,2175
2720,4/18/2019,54.15,2176
2721,4/18/2019,249.75,2177
2722,4/18/2019,676.15,2178
2723,4/18/2019,149.85,2179
2724,4/18/2019,244.15,2180
2725,4/18/2019,389.4,2181
2726,4/18/2019,1069.65,2182
2727,4/18/2019,309.55,2183
2728,4/18/2019,187.3,2184
2729,4/18/2019,1250.45,2185
2730,4/18/2019,38.85,2186
2731,4/18/2019,10,2187
2732,4/18/2019,5.9,2188
2733,4/18/2019,129.5,1447
2734,4/18/2019,52.8,275
2735,4/18/2019,124.55,508
2736,4/18/2019,86.85,290
2737,4/18/2019,18.7,1580
2738,4/18/2019,29.5,1475
2739,4/18/2019,242.5,1171
2740,4/18/2019,223.6,1338
2741,4/18/2019,136.6,2171
2742,4/18/2019,9,287
2743,4/18/2019,533.35,102
2744,4/18/2019,9.96,1814
2745,4/18/2019,136.75,1712
2746,4/18/2019,257.35,121
2747,4/18/2019,226.35,375
2748,4/18/2019,708.95,1031
2749,4/18/2019,79.7,1399
2750,4/19/2019,449.55,2189
2751,4/19/2019,385.9,2190
2752,4/19/2019,324.35,2191
2753,4/19/2019,237.3,2192
2754,4/19/2019,739.3,2193
2755,4/19/2019,334.3,2194
2756,4/19/2019,38.85,2195
2757,4/19/2019,103.6,2196
2758,4/19/2019,229.7,2197
2759,4/19/2019,346.4,2198
2760,4/19/2019,19.95,2199
2761,4/19/2019,2.95,2200
2762,4/19/2019,829.25,2201
2763,4/19/2019,25.9,2202
2764,4/19/2019,555.4,2203
2765,4/19/2019,259.45,2204
2766,4/19/2019,399.6,2205
2767,4/19/2019,249.4,2206
2768,4/19/2019,140.25,2207
2769,4/19/2019,55.9,13
2770,4/19/2019,4,1954
2771,4/19/2019,9.96,1809
2772,4/19/2019,247.07,2021
2773,4/20/2019,12.95,2208
2774,4/20/2019,146.35,2209
2775,4/20/2019,99.75,2210
2776,4/20/2019,216.45,2211
2777,4/20/2019,29.9,2212
2778,4/20/2019,779.9,2213
2779,4/20/2019,265.45,2214
2780,4/20/2019,92.45,2215
2781,4/20/2019,2.95,2216
2782,4/20/2019,214.4,2217
2783,4/20/2019,42.35,2218
2784,4/20/2019,372.95,2219
2785,4/20/2019,509.4,2220
2786,4/20/2019,104.65,2221
2787,4/20/2019,179.55,2222
2788,4/20/2019,440.3,2223
2789,4/20/2019,61.68,2224
2790,4/20/2019,32.47,2225
2791,4/20/2019,394.25,2226
2792,4/20/2019,1150.45,2227
2793,4/20/2019,163.5,2228
2794,4/20/2019,1000,2229
2795,4/20/2019,259.45,2230
2796,4/20/2019,79.8,2231
2797,4/20/2019,1095.6,2232
2798,4/20/2019,25,2233
2799,4/20/2019,25,2234
2800,4/20/2019,199.3,2235
2801,4/20/2019,294.55,2236
2802,4/20/2019,12.95,2237
2803,4/20/2019,509.5,2238
2804,4/20/2019,90.65,2239
2805,4/20/2019,124.6,2240
2806,4/20/2019,474.6,2241
2807,4/20/2019,614.95,2242
2808,4/20/2019,527.25,2243
2809,4/20/2019,154.45,2244
2810,4/20/2019,451.4,2245
2811,4/20/2019,139.65,2246
2812,4/20/2019,25,2247
2813,4/20/2019,409.15,2248
2814,4/20/2019,224.55,2249
2815,4/20/2019,155.4,2250
2816,4/20/2019,74.75,2251
2817,4/20/2019,134.55,2252
2818,4/20/2019,629.55,2253
2819,4/20/2019,119.6,1796
2820,4/20/2019,154.4,743
2821,4/20/2019,127.6,1952
2822,4/20/2019,170.4,1890
2823,4/20/2019,259.25,1833
2824,4/20/2019,119.8,1978
2825,4/20/2019,62.8,2099
2826,4/20/2019,269.55,1408
2827,4/21/2019,263.2,2254
2828,4/21/2019,262.45,2255
2829,4/21/2019,414.75,2256
2830,4/21/2019,139.6,2257
2831,4/21/2019,145.7,2258
2832,4/21/2019,46.39,2259
2833,4/21/2019,9.96,2260
2834,4/21/2019,664.4,2261
2835,4/21/2019,59.85,2262
2836,4/21/2019,199.9,2263
2837,4/21/2019,19.95,2264
2838,4/21/2019,119.7,2265
2839,4/21/2019,186.55,2266
2840,4/21/2019,1104.65,2267
2841,4/21/2019,2,600
2842,4/21/2019,239.55,787
2843,4/21/2019,281.55,2092
2844,4/21/2019,347.1,1794
2845,4/21/2019,194.5,1937
2846,4/21/2019,236.25,935
2847,4/21/2019,749.25,1369
2848,4/21/2019,149.7,1416
2849,4/21/2019,12.45,971
2850,4/21/2019,50.95,2265
2851,4/21/2019,601.1,1066
2852,4/21/2019,85.17,1346
2853,4/22/2019,24.95,2268
2854,4/22/2019,25,2269
2855,4/22/2019,134.55,2270
2856,4/22/2019,100,2271
2857,4/22/2019,260.25,2272
2858,4/22/2019,8.85,2273
2859,4/22/2019,250.2,2274
2860,4/22/2019,1129,2275
2861,4/22/2019,277.35,2276
2862,4/22/2019,269.65,2277
2863,4/22/2019,699.3,2278
2864,4/22/2019,500,2279
2865,4/22/2019,144.55,2280
2866,4/22/2019,269.55,2281
2867,4/22/2019,802.95,2282
2868,4/22/2019,349.65,2283
2869,4/22/2019,179.55,2284
2870,4/22/2019,1000,2285
2871,4/22/2019,125,2286
2872,4/22/2019,236.4,2287
2873,4/22/2019,299.2,2288
2874,4/22/2019,149.8,2289
2875,4/22/2019,100,2290
2876,4/22/2019,77.7,2291
